0.02,2.122352E+18,-1.799722E+15
0.3533334,2.114193E+18,-1.803348E+15
0.3997522,2.138441E+18,-1.824805E+15
0.4318878,2.079978E+18,-1.830759E+15
0.4631623,2.119482E+18,-1.820221E+15
0.4897635,2.144283E+18,-1.857011E+15
0.5169876,2.156445E+18,-1.877928E+15
0.5482368,2.129562E+18,-1.843523E+15
0.5802211,2.156342E+18,-1.87348E+15
0.6114678,2.145544E+18,-1.812974E+15
0.6414582,2.302842E+18,-1.610675E+15
0.6639538,2.311131E+18,-1.682457E+15
0.6803926,2.289362E+18,-1.59966E+15
0.6969917,2.332819E+18,-1.605732E+15
0.7139627,2.314169E+18,-1.661255E+15
0.7301458,2.298378E+18,-1.620905E+15
0.7467837,2.286494E+18,-1.625136E+15
0.7638428,2.299504E+18,-1.617978E+15
0.7798524,2.33451E+18,-1.679227E+15
0.7966682,2.328762E+18,-1.585648E+15
0.8137138,2.339647E+18,-1.590717E+15
0.8299738,2.345558E+18,-1.518807E+15
0.8468584,2.316371E+18,-1.60461E+15
0.8646154,2.337292E+18,-1.532707E+15
0.8803917,2.320127E+18,-1.533513E+15
0.8968415,2.340076E+18,-1.560747E+15
0.9130782,2.330026E+18,-1.587588E+15
0.9295657,2.337395E+18,-1.642164E+15
0.9468353,2.336527E+18,-1.589199E+15
0.9632574,2.325724E+18,-1.58763E+15
0.9795988,2.375357E+18,-1.679609E+15
0.9965668,2.333941E+18,-1.521144E+15
1.013132,2.321673E+18,-1.65415E+15
1.029937,2.308189E+18,-1.619579E+15
1.04645,2.318637E+18,-1.560057E+15
1.063783,2.319086E+18,-1.615383E+15
1.083345,2.356644E+18,-1.547988E+15
1.099771,2.339504E+18,-1.593598E+15
1.114358,2.331599E+18,-1.696164E+15
1.130257,2.337354E+18,-1.584193E+15
1.146972,2.33816E+18,-1.538882E+15
1.163609,2.347591E+18,-1.510991E+15
1.181087,2.307258E+18,-1.626932E+15
1.197065,2.329656E+18,-1.609278E+15
1.216934,2.360031E+18,-1.592546E+15
1.231569,2.3523E+18,-1.601399E+15
1.246245,2.331956E+18,-1.609645E+15
1.26368,2.335907E+18,-1.562173E+15
1.280573,2.32547E+18,-1.606315E+15
1.296401,2.36464E+18,-1.657936E+15
1.313389,2.333469E+18,-1.580963E+15
1.329645,2.387698E+18,-1.658831E+15
1.346878,2.373048E+18,-1.61669E+15
1.362593,2.384813E+18,-1.565253E+15
1.379978,2.389599E+18,-1.644795E+15
1.397434,2.39708E+18,-1.619089E+15
1.413917,2.38784E+18,-1.573766E+15
1.429015,2.422109E+18,-1.626219E+15
1.446458,2.375664E+18,-1.545753E+15
1.463096,2.399696E+18,-1.576952E+15
1.47932,2.380863E+18,-1.563271E+15
1.496418,2.390809E+18,-1.617105E+15
1.52273,2.404903E+18,-1.588471E+15
1.547442,2.435017E+18,-1.543619E+15
1.564678,2.423278E+18,-1.597476E+15
1.581705,2.425288E+18,-1.574089E+15
1.600841,2.425735E+18,-1.562126E+15
1.619419,2.396697E+18,-1.580195E+15
1.635276,2.437978E+18,-1.656577E+15
1.649649,2.396202E+18,-1.570499E+15
1.664001,2.401094E+18,-1.530284E+15
1.679463,2.415958E+18,-1.531303E+15
1.696433,2.39871E+18,-1.619816E+15
1.71288,2.412973E+18,-1.535383E+15
1.729902,2.395406E+18,-1.544435E+15
1.746342,2.412053E+18,-1.541298E+15
1.763525,2.442349E+18,-1.5904E+15
1.780796,2.424335E+18,-1.631819E+15
1.795758,2.412132E+18,-1.53766E+15
1.813316,2.432006E+18,-1.613713E+15
1.830756,2.421485E+18,-1.55815E+15
1.846626,2.437242E+18,-1.545945E+15
1.863221,2.433327E+18,-1.920501E+15
1.879569,2.423028E+18,-1.581507E+15
1.89626,2.439283E+18,-1.529484E+15
1.912625,2.423372E+18,-1.496244E+15
1.929327,2.382766E+18,-1.679472E+15
1.946588,2.414954E+18,-1.631901E+15
1.962615,2.404042E+18,-1.563363E+15
1.979773,2.420624E+18,-1.622124E+15
1.99583,2.433864E+18,-1.511085E+15
2.012428,2.436773E+18,-1.52673E+15
2.029943,2.40093E+18,-1.545446E+15
2.046422,2.412107E+18,-1.595445E+15
2.06543,2.445507E+18,-1.522945E+15
2.082563,2.439031E+18,-1.548479E+15
2.099494,2.439839E+18,-1.557317E+15
2.115684,2.417455E+18,-1.606924E+15
2.131645,2.399054E+18,-1.549814E+15
2.14782,2.414253E+18,-1.534383E+15
2.163518,2.442402E+18,-1.495163E+15
2.180956,2.442813E+18,-1.501633E+15
2.196305,2.396931E+18,-1.504428E+15
2.213452,2.432998E+18,-1.5714E+15
2.229446,2.422622E+18,-1.534965E+15
2.247414,2.413406E+18,-1.609769E+15
2.2627,2.412282E+18,-1.533933E+15
2.281137,2.423688E+18,-1.514028E+15
2.298268,2.429335E+18,-1.51726E+15
2.314952,2.432295E+18,-1.501811E+15
2.330139,2.427463E+18,-1.525646E+15
2.347854,2.402922E+18,-1.534239E+15
2.363691,2.438431E+18,-1.478975E+15
2.380475,2.397225E+18,-1.645917E+15
2.396666,2.436317E+18,-1.525341E+15
2.41389,2.413559E+18,-1.579175E+15
2.429582,2.438809E+18,-1.534151E+15
2.44697,2.424641E+18,-1.546147E+15
2.463051,2.451218E+18,-1.529705E+15
2.480194,2.418105E+18,-1.544347E+15
2.496327,2.401535E+18,-1.582476E+15
2.514185,2.422113E+18,-1.535641E+15
2.52954,2.436286E+18,-1.502383E+15
2.54899,2.383172E+18,-1.511984E+15
2.566573,2.387227E+18,-1.593103E+15
2.584924,2.429149E+18,-1.509236E+15
2.6008,2.400748E+18,-1.614151E+15
2.618595,2.418843E+18,-1.575186E+15
2.633593,2.428267E+18,-1.505388E+15
2.64954,2.408932E+18,-1.545572E+15
2.664541,2.372607E+18,-1.569892E+15
2.680357,2.419579E+18,-1.488155E+15
2.696329,2.402571E+18,-1.526443E+15
2.713578,2.41758E+18,-1.559431E+15
2.729421,2.411107E+18,-1.558782E+15
2.747666,2.429513E+18,-1.4986E+15
2.762774,2.444023E+18,-1.518181E+15
2.780745,2.392309E+18,-1.482182E+15
2.79634,2.394383E+18,-1.49104E+15
2.813989,2.410417E+18,-1.514225E+15
2.836268,2.416881E+18,-1.505023E+15
2.851697,2.411055E+18,-1.453654E+15
2.869616,2.434409E+18,-1.567289E+15
2.886568,2.450717E+18,-1.549716E+15
2.902496,2.410553E+18,-1.530081E+15
2.917084,2.431871E+18,-1.51344E+15
2.932632,2.377913E+18,-3.112003E+15
2.950591,2.440541E+18,-1.554997E+15
2.965755,2.395026E+18,-1.528335E+15
2.980123,2.420373E+18,-1.538539E+15
2.996113,2.425462E+18,-1.463442E+15
3.012387,2.44691E+18,-1.537601E+15
3.029143,2.446314E+18,-1.460287E+15
3.04658,2.424583E+18,-1.514474E+15
3.063166,2.435409E+18,-1.472807E+15
3.081764,2.389759E+18,-1.494557E+15
3.0975,2.44504E+18,-1.465E+15
3.113553,2.423874E+18,-1.539032E+15
3.128731,2.449508E+18,-1.533147E+15
3.14646,2.41934E+18,-1.456355E+15
3.16231,2.43084E+18,-1.541741E+15
3.179525,2.42362E+18,-1.565512E+15
3.195961,2.416556E+18,-1.468364E+15
3.212159,2.414006E+18,-1.602192E+15
3.229582,2.41846E+18,-1.584991E+15
3.24603,2.435653E+18,-1.484083E+15
3.262435,2.419981E+18,-1.588138E+15
3.279175,2.424667E+18,-1.502977E+15
3.296025,2.409801E+18,-1.438382E+15
3.313561,2.408731E+18,-1.487819E+15
3.330235,2.427683E+18,-1.421742E+15
3.346565,2.408782E+18,-1.525728E+15
3.362113,2.456037E+18,-1.482687E+15
3.379148,2.445963E+18,-1.450168E+15
3.395653,2.427584E+18,-1.442617E+15
3.412434,2.40585E+18,-1.456234E+15
3.429141,2.437408E+18,-1.490665E+15
3.445768,2.420982E+18,-1.451538E+15
3.462451,2.403643E+18,-1.476227E+15
3.479364,2.435887E+18,-1.450963E+15
3.496238,2.411874E+18,-1.562479E+15
3.512171,2.434499E+18,-1.443981E+15
3.528838,2.429503E+18,-1.564954E+15
3.545882,2.407915E+18,-1.584888E+15
3.562987,2.426407E+18,-1.538624E+15
3.581965,2.433546E+18,-1.454672E+15
3.597394,2.417127E+18,-1.527779E+15
3.614433,2.403183E+18,-1.543654E+15
3.631016,2.399328E+18,-1.4462E+15
3.645849,2.426002E+18,-1.43083E+15
3.662319,2.421552E+18,-1.425521E+15
3.679029,2.428769E+18,-1.431124E+15
3.695759,2.408773E+18,-1.473355E+15
3.712108,2.405723E+18,-1.50793E+15
3.729416,2.441979E+18,-1.422437E+15
3.745447,2.465369E+18,-1.530516E+15
3.762688,2.420264E+18,-1.397791E+15
3.77941,2.422885E+18,-1.424403E+15
3.796611,2.423261E+18,-1.497611E+15
3.812402,2.423118E+18,-1.444639E+15
3.828936,2.429409E+18,-1.428358E+15
3.84615,2.402213E+18,-1.469276E+15
3.864917,2.42943E+18,-1.498302E+15
3.879974,2.410061E+18,-1.405308E+15
3.895993,2.400567E+18,-1.430079E+15
3.912272,2.418015E+18,-1.398753E+15
3.92903,2.430839E+18,-1.417791E+15
3.945335,2.422072E+18,-1.52573E+15
3.962232,2.396969E+18,-1.475154E+15
3.979053,2.436838E+18,-1.478865E+15
3.995798,2.39545E+18,-1.497054E+15
4.011981,2.43909E+18,-1.426192E+15
4.029639,2.41506E+18,-1.418719E+15
4.050771,2.42544E+18,-1.463554E+15
4.073841,2.420791E+18,-1.443489E+15
4.095405,2.390395E+18,-1.420701E+15
4.112988,2.425579E+18,-1.422389E+15
4.129407,2.408825E+18,-1.472731E+15
4.146135,2.399299E+18,-1.411006E+15
4.162264,2.424051E+18,-1.429202E+15
4.178935,2.403145E+18,-1.431991E+15
4.195625,2.431654E+18,-1.491554E+15
4.212611,2.386604E+18,-1.440042E+15
4.228679,2.402073E+18,-1.348374E+15
4.245677,2.405128E+18,-1.469194E+15
4.262643,2.423443E+18,-1.454017E+15
4.279638,2.399988E+18,-1.375116E+15
4.296287,2.424118E+18,-1.363119E+15
4.315089,2.374174E+18,-1.374915E+15
4.330912,2.416634E+18,-1.334306E+15
4.347276,2.407642E+18,-1.626046E+15
4.363252,2.40012E+18,-1.445307E+15
4.379068,2.422323E+18,-1.415793E+15
4.395718,2.403943E+18,-1.477123E+15
4.412132,2.422689E+18,-1.460326E+15
4.42864,2.428831E+18,-1.453595E+15
4.445727,2.418358E+18,-1.409775E+15
4.462575,2.420754E+18,-1.371314E+15
4.479674,2.389475E+18,-1.535215E+15
4.49618,2.432222E+18,-1.44762E+15
4.512552,2.416409E+18,-1.359229E+15
4.529266,2.417538E+18,-1.383651E+15
4.548054,2.418112E+18,-1.353062E+15
4.565489,2.436549E+18,-1.375236E+15
4.581976,2.414578E+18,-1.433657E+15
4.597666,2.411888E+18,-1.430246E+15
4.613515,2.402569E+18,-1.387991E+15
4.632964,2.415081E+18,-1.325664E+15
4.648283,2.432483E+18,-1.402094E+15
4.663714,2.40081E+18,-1.397425E+15
4.679131,2.394644E+18,-1.447202E+15
4.695718,2.429792E+18,-1.400952E+15
4.712162,2.422169E+18,-1.406897E+15
4.728972,2.406397E+18,-1.40589E+15
4.746015,2.410453E+18,-1.353015E+15
4.762469,2.407337E+18,-1.477072E+15
4.778785,2.391398E+18,-1.428518E+15
4.795303,2.424036E+18,-1.409559E+15
4.811987,2.428436E+18,-1.380678E+15
4.829106,2.448376E+18,-1.367137E+15
4.845986,2.422517E+18,-1.425983E+15
4.863719,2.423076E+18,-1.408102E+15
4.88018,2.424723E+18,-1.382347E+15
4.896464,2.441629E+18,-1.355002E+15
4.912041,2.419237E+18,-1.380068E+15
4.929058,2.390125E+18,-1.347706E+15
4.945497,2.402863E+18,-1.38883E+15
4.962283,2.408608E+18,-1.376112E+15
4.979282,2.431113E+18,-1.432806E+15
4.995974,2.431854E+18,-1.412504E+15
5.012249,2.396898E+18,-1.360293E+15
5.029207,2.416235E+18,-1.396972E+15
5.045698,2.401595E+18,-1.477948E+15
5.064641,2.431852E+18,-1.449983E+15
5.081596,2.407777E+18,-1.385821E+15
5.098628,2.387164E+18,-1.34915E+15
5.114378,2.392908E+18,-1.386138E+15
5.130082,2.375188E+18,-1.331907E+15
5.145448,2.427652E+18,-1.348656E+15
5.16173,2.455172E+18,-1.38047E+15
5.178092,2.397792E+18,-1.42244E+15
5.195523,2.424655E+18,-1.430874E+15
5.212162,2.40154E+18,-1.352303E+15
5.229153,2.4045E+18,-1.385507E+15
5.245677,2.399782E+18,-1.376793E+15
5.261757,2.390429E+18,-1.341011E+15
5.278262,2.432506E+18,-1.283508E+15
5.295391,2.419181E+18,-1.419721E+15
5.312168,2.430595E+18,-1.4093E+15
5.328548,2.433837E+18,-1.346647E+15
5.345712,2.393289E+18,-1.242539E+15
5.361678,2.408623E+18,-1.31556E+15
5.378611,2.366103E+18,-1.336934E+15
5.395411,2.391614E+18,-1.353826E+15
5.412638,2.392324E+18,-1.384547E+15
5.429505,2.334356E+18,-1.360827E+15
5.445336,2.400874E+18,-1.361837E+15
5.461866,2.440792E+18,-1.343825E+15
5.479493,2.40199E+18,-1.27483E+15
5.495373,2.40139E+18,-1.257938E+15
5.511839,2.380549E+18,-1.287225E+15
5.528977,2.385152E+18,-1.287576E+15
5.545627,2.405715E+18,-1.365593E+15
5.562284,2.408545E+18,-1.422385E+15
5.579764,2.409472E+18,-1.280606E+15
5.595714,2.393379E+18,-1.338542E+15
5.612535,2.399725E+18,-1.269852E+15
5.629848,2.384793E+18,-1.355801E+15
5.645746,2.411987E+18,-1.283976E+15
5.662409,2.434246E+18,-1.361409E+15
5.679048,2.363221E+18,-1.325408E+15
5.695187,2.393015E+18,-1.272822E+15
5.711792,2.386364E+18,-1.298771E+15
5.728652,2.420825E+18,-1.348992E+15
5.746121,2.396067E+18,-1.338874E+15
5.765674,2.38868E+18,-1.278852E+15
5.783272,2.415125E+18,-1.348068E+15
5.800895,2.394021E+18,-1.305671E+15
5.816368,2.380395E+18,-1.362492E+15
5.831074,2.408417E+18,-1.289549E+15
5.846607,2.409395E+18,-1.28661E+15
5.862348,2.385738E+18,-1.263624E+15
5.879215,2.396367E+18,-1.271323E+15
5.896814,2.398885E+18,-1.28353E+15
5.913276,2.386934E+18,-1.28738E+15
5.932317,2.404844E+18,-1.317955E+15
5.948774,2.422138E+18,-1.297599E+15
5.96443,2.405502E+18,-1.270305E+15
5.980003,2.39625E+18,-1.360656E+15
5.996668,2.393624E+18,-1.200228E+15
6.01262,2.419167E+18,-1.315186E+15
6.028441,2.410777E+18,-1.345937E+15
6.045078,2.416962E+18,-1.277716E+15
6.063639,2.421397E+18,-1.360505E+15
6.084116,2.374607E+18,-1.247823E+15
6.103192,2.404352E+18,-1.298564E+15
6.128518,2.386722E+18,-1.281286E+15
6.145155,2.419379E+18,-1.220214E+15
6.162044,2.38708E+18,-1.321344E+15
6.178604,2.413722E+18,-1.342095E+15
6.19562,2.379236E+18,-1.262731E+15
6.214014,2.41046E+18,-1.255904E+15
6.229623,2.403858E+18,-1.245981E+15
6.245505,2.403736E+18,-1.251216E+15
6.261585,2.378969E+18,-1.306623E+15
6.278548,2.411601E+18,-1.252925E+15
6.296057,2.372737E+18,-1.258477E+15
6.312488,2.399029E+18,-1.267868E+15
6.328567,2.362521E+18,-1.237504E+15
6.345383,2.392869E+18,-1.253357E+15
6.361731,2.374279E+18,-1.255993E+15
6.3785,2.408793E+18,-1.243078E+15
6.395558,2.405226E+18,-1.246713E+15
6.413455,2.385816E+18,-1.238153E+15
6.42944,2.414631E+18,-1.271778E+15
6.44625,2.413929E+18,-1.334081E+15
6.462144,2.390107E+18,-1.21913E+15
6.479087,2.401378E+18,-1.262523E+15
6.495349,2.401246E+18,-1.388744E+15
6.51664,2.373368E+18,-1.227134E+15
6.531637,2.371216E+18,-1.222124E+15
6.547863,2.378641E+18,-1.273409E+15
6.564839,2.404028E+18,-1.178134E+15
6.582305,2.409748E+18,-1.24422E+15
6.597492,2.371531E+18,-1.209147E+15
6.613324,2.407633E+18,-1.194404E+15
6.628887,2.384195E+18,-1.203986E+15
6.645133,2.381434E+18,-1.257572E+15
6.661584,2.377007E+18,-1.241286E+15
6.678119,2.39393E+18,-1.21206E+15
6.695607,2.367279E+18,-1.252373E+15
6.712702,2.407846E+18,-1.234714E+15
6.7284,2.334873E+18,-1.173676E+15
6.745337,2.359793E+18,-1.231503E+15
6.761494,2.365904E+18,-1.246895E+15
6.778233,2.388094E+18,-1.255092E+15
6.79508,2.395293E+18,-1.262817E+15
6.81157,2.387432E+18,-1.188814E+15
6.827975,2.392282E+18,-1.212104E+15
6.844833,2.399101E+18,-1.185812E+15
6.861928,2.395321E+18,-1.225659E+15
6.878227,2.369379E+18,-1.235363E+15
6.894975,2.382055E+18,-1.214067E+15
6.915486,2.403049E+18,-1.175685E+15
6.932607,2.380615E+18,-1.263845E+15
6.948078,2.363696E+18,-1.265369E+15
6.963306,2.387564E+18,-1.231931E+15
6.979183,2.39896E+18,-1.25809E+15
6.995406,2.391092E+18,-1.23192E+15
7.011543,2.367033E+18,-1.227388E+15
7.029832,2.359377E+18,-1.237696E+15
7.047066,2.394358E+18,-1.192799E+15
7.063254,2.377072E+18,-1.210513E+15
7.081118,2.39085E+18,-1.24182E+15
7.098001,2.387927E+18,-1.197879E+15
7.115547,2.388701E+18,-1.182326E+15
7.132325,2.369609E+18,-1.28747E+15
7.147403,2.374622E+18,-1.203039E+15
7.162846,2.40447E+18,-1.24233E+15
7.178749,2.410532E+18,-1.221979E+15
7.195034,2.356338E+18,-1.192885E+15
7.211336,2.393921E+18,-1.221523E+15
7.228148,2.364916E+18,-1.171908E+15
7.244975,2.371017E+18,-1.175265E+15
7.261394,2.363495E+18,-1.210177E+15
7.277873,2.395151E+18,-1.163582E+15
7.294998,2.372319E+18,-1.226371E+15
7.311955,2.376882E+18,-1.230047E+15
7.329491,2.367948E+18,-1.220838E+15
7.345389,2.352976E+18,-1.156477E+15
7.361176,2.359888E+18,-1.217754E+15
7.378639,2.387122E+18,-1.223801E+15
7.395382,2.386437E+18,-1.156912E+15
7.411436,2.362173E+18,-1.162699E+15
7.428042,2.364288E+18,-1.129762E+15
7.444741,2.37067E+18,-1.131198E+15
7.461114,2.38919E+18,-1.187241E+15
7.477951,2.36868E+18,-1.181179E+15
7.494895,2.384767E+18,-1.189525E+15
7.512047,2.378958E+18,-1.18032E+15
7.527928,2.375252E+18,-1.129903E+15
7.546593,2.365435E+18,-1.224255E+15
7.563749,2.38219E+18,-1.120812E+15
7.580363,2.370658E+18,-1.187137E+15
7.596358,2.37134E+18,-1.243455E+15
7.612856,2.368808E+18,-1.133733E+15
7.628676,2.368991E+18,-1.151208E+15
7.645238,2.38171E+18,-1.148775E+15
7.661733,2.399946E+18,-1.163494E+15
7.678609,2.387736E+18,-1.136287E+15
7.694869,2.385512E+18,-1.114894E+15
7.711104,2.39551E+18,-1.114544E+15
7.728033,2.384172E+18,-1.181739E+15
7.744821,2.355543E+18,-1.140625E+15
7.761122,2.31297E+18,-1.127428E+15
7.777963,2.332669E+18,-1.107897E+15
7.794894,2.339007E+18,-1.183767E+15
7.811343,2.401317E+18,-1.224898E+15
7.827611,2.368144E+18,-1.144795E+15
7.844915,2.373186E+18,-1.133035E+15
7.862221,2.385593E+18,-1.146783E+15
7.879973,2.380377E+18,-1.130221E+15
7.895761,2.348476E+18,-1.173647E+15
7.91144,2.356008E+18,-1.24938E+15
7.927917,2.380052E+18,-1.124796E+15
7.944671,2.391428E+18,-1.201834E+15
7.961568,2.35827E+18,-1.143704E+15
7.978705,2.384036E+18,-1.165494E+15
7.99444,2.376582E+18,-1.184834E+15
8.01193,2.368295E+18,-1.196942E+15
8.028223,2.357713E+18,-1.18784E+15
8.046981,2.376649E+18,-1.145197E+15
8.064185,2.369355E+18,-1.171265E+15
8.080123,2.360728E+18,-1.104339E+15
8.096048,2.3793E+18,-1.127559E+15
8.112728,2.362393E+18,-1.218301E+15
8.128431,2.36162E+18,-1.149886E+15
8.145105,2.38738E+18,-1.126139E+15
8.16168,2.357153E+18,-1.139567E+15
8.178556,2.334235E+18,-1.158371E+15
8.194939,2.370543E+18,-1.120237E+15
8.211114,2.389648E+18,-1.142322E+15
8.227668,2.352625E+18,-1.104828E+15
8.244685,2.36358E+18,-1.135963E+15
8.26117,2.361485E+18,-1.189439E+15
8.277864,2.379125E+18,-1.128521E+15
8.294785,2.367329E+18,-1.085878E+15
8.311152,2.375693E+18,-1.091562E+15
8.329447,2.349341E+18,-1.094096E+15
8.344901,2.355032E+18,-1.052672E+15
8.36447,2.398413E+18,-1.13599E+15
8.381104,2.363609E+18,-1.088679E+15
8.400577,2.357413E+18,-1.067874E+15
8.416629,2.353364E+18,-1.111305E+15
8.432026,2.341793E+18,-1.204498E+15
8.447006,2.359137E+18,-1.115977E+15
8.462068,2.368241E+18,-1.090526E+15
8.477816,2.349012E+18,-1.109365E+15
8.494769,2.347718E+18,-1.14176E+15
8.511065,2.361551E+18,-1.123478E+15
8.527491,2.372852E+18,-1.130145E+15
8.545547,2.378425E+18,-1.1399E+15
8.563522,2.367773E+18,-1.090546E+15
8.580866,2.354278E+18,-1.068055E+15
8.596032,2.351021E+18,-1.155449E+15
8.612342,2.343881E+18,-1.153245E+15
8.628285,2.341262E+18,-1.101889E+15
8.645061,2.367486E+18,-1.111675E+15
8.66124,2.340767E+18,-1.149759E+15
8.677994,2.356378E+18,-1.150367E+15
8.69467,2.344587E+18,-1.092896E+15
8.710899,2.349837E+18,-1.13984E+15
8.727607,2.346262E+18,-1.031044E+15
8.744698,2.331727E+18,-1.084171E+15
8.761284,2.361555E+18,-1.165463E+15
8.777665,2.339691E+18,-1.122497E+15
8.795234,2.389454E+18,-1.13138E+15
8.811178,2.345628E+18,-1.068851E+15
8.827692,2.360425E+18,-1.054265E+15
8.84464,2.32752E+18,-1.064669E+15
8.861605,2.35649E+18,-1.095413E+15
8.877881,2.352669E+18,-1.066417E+15
